date,dji,djit
19JUL1989,2584.41,2760.01
20JUL1989,2575.49,2750.49
21JUL1989,2607.36,2784.52
24JUL1989,2584.98,2760.62
25JUL1989,2583.08,2758.59
26JUL1989,2613.05,2791.37
27JUL1989,2635.43,2815.28
28JUL1989,2635.24,2815.08
31JUL1989,2660.66,2844.44
01AUG1989,2641.12,2825.2
02AUG1989,2657.44,2843.87
03AUG1989,2661.61,2850.31
04AUG1989,2653.45,2841.74
07AUG1989,2694.99,2886.22
08AUG1989,2699.17,2891.67
09AUG1989,2686.08,2879.35
10AUG1989,2712.63,2908.55
11AUG1989,2683.99,2879.05
14AUG1989,2677.92,2874.36
15AUG1989,2687.78,2884.95
16AUG1989,2693.29,2890.85
17AUG1989,2679.63,2876.19
18AUG1989,2687.97,2885.15
21AUG1989,2647,2842.86
22AUG1989,2650.99,2847.95
23AUG1989,2678.11,2877.09
24AUG1989,2734.64,2937.82
25AUG1989,2732.36,2935.5
28AUG1989,2743.36,2948.14
29AUG1989,2726.63,2930.89
30AUG1989,2728.15,2932.53
31AUG1989,2737.27,2942.33
01SEP1989,2752.09,2958.26
05SEP1989,2744.68,2950.29
06SEP1989,2719.79,2923.54
07SEP1989,2706.88,2909.66
08SEP1989,2709.54,2912.51
11SEP1989,2704.41,2909.8
12SEP1989,2707.26,2912.87
13SEP1989,2679.52,2883.03
14SEP1989,2664.89,2867.29
15SEP1989,2674.58,2877.71
18SEP1989,2687.5,2891.61
19SEP1989,2687.31,2891.41
20SEP1989,2683.89,2887.73
21SEP1989,2680.28,2884.51
22SEP1989,2681.61,2885.94
25SEP1989,2659.19,2861.82
26SEP1989,2663.94,2866.93
27SEP1989,2673.06,2876.74
28SEP1989,2694.91,2900.75
29SEP1989,2692.82,2898.5
02OCT1989,2713.72,2921.34
03OCT1989,2754.56,2965.31
04OCT1989,2771.09,2983.1
05OCT1989,2773.56,2985.76
06OCT1989,2785.52,2998.64
09OCT1989,2791.41,3004.98
10OCT1989,2785.33,2998.44
11OCT1989,2773.36,2985.55
12OCT1989,2759.84,2970.99
13OCT1989,2569.26,2765.83
16OCT1989,2657.38,2862.33
17OCT1989,2638.73,2842.25
18OCT1989,2643.65,2847.55
19OCT1989,2683.2,2890.15
20OCT1989,2689.14,2896.55
23OCT1989,2662.91,2868.29
24OCT1989,2659.22,2864.32
25OCT1989,2653.28,2857.92
26OCT1989,2613.73,2816.14
27OCT1989,2596.72,2797.81
30OCT1989,2603.48,2806.87
31OCT1989,2645.08,2853.12
01NOV1989,2645.9,2854
02NOV1989,2631.56,2842.43
03NOV1989,2629.51,2840.21
06NOV1989,2582.17,2789.87
07NOV1989,2597.13,2807.1
08NOV1989,2623.36,2835.45
09NOV1989,2603.69,2816.3
10NOV1989,2625.61,2842.16
13NOV1989,2626.43,2844.38
14NOV1989,2610.25,2826.85
15NOV1989,2632.58,2851.04
16NOV1989,2635.66,2855.08
17NOV1989,2652.66,2875.49
20NOV1989,2632.04,2854.05
21NOV1989,2639.29,2861.92
22NOV1989,2656.78,2880.89
24NOV1989,2675.55,2901.39
27NOV1989,2694.97,2924
28NOV1989,2702.01,2931.64
29NOV1989,2688.78,2917.29
30NOV1989,2706.27,2936.27
01DEC1989,2747.65,2981.17
04DEC1989,2753.63,2989.36
05DEC1989,2741.68,2976.39
06DEC1989,2736.77,2971.06
07DEC1989,2720.78,2953.69
08DEC1989,2731.44,2965.27
11DEC1989,2728.24,2962.43
12DEC1989,2752.13,2988.38
13DEC1989,2761.09,2998.1
14DEC1989,2753.63,2990
15DEC1989,2739.55,2974.71
18DEC1989,2697.53,2929.08
19DEC1989,2695.61,2927
20DEC1989,2687.93,2918.66
21DEC1989,2691.13,2922.13
22DEC1989,2711.39,2944.7
26DEC1989,2709.26,2942.38
27DEC1989,2724.4,2958.83
28DEC1989,2732.3,2967.4
29DEC1989,2753.2,2990.53
02JAN1990,2810.15,3052.4
03JAN1990,2809.73,3051.93
04JAN1990,2796.08,3037.1
05JAN1990,2773.25,3012.31
08JAN1990,2794.37,3035.25
09JAN1990,2766,3004.44
10JAN1990,2750.64,2987.75
11JAN1990,2760.67,2998.64
12JAN1990,2689.21,2921.84
15JAN1990,2669.37,2900.28
16JAN1990,2692.62,2925.54
17JAN1990,2659.13,2889.16
18JAN1990,2666.38,2897.04
19JAN1990,2677.9,2909.55
22JAN1990,2600.45,2825.4
23JAN1990,2615.32,2841.55
24JAN1990,2604.5,2829.81
25JAN1990,2561.04,2782.58
26JAN1990,2559.23,2781.54
29JAN1990,2553.38,2778.7
30JAN1990,2543.24,2767.82
31JAN1990,2590.54,2819.3
01FEB1990,2586.26,2815.13
02FEB1990,2602.7,2834.51
05FEB1990,2622.52,2860.37
06FEB1990,2606.31,2844.05
07FEB1990,2640.09,2882.31
08FEB1990,2644.37,2886.98
09FEB1990,2648.2,2893.43
12FEB1990,2619.14,2863.14
13FEB1990,2624.1,2868.56
14FEB1990,2624.32,2868.81
15FEB1990,2649.55,2897.28
16FEB1990,2635.59,2886.13
20FEB1990,2596.85,2843.71
21FEB1990,2583.56,2829.16
22FEB1990,2574.77,2819.54
23FEB1990,2564.19,2808.93
26FEB1990,2602.48,2850.87
27FEB1990,2617.12,2867.06
28FEB1990,2627.25,2879.1
01MAR1990,2635.59,2888.23
02MAR1990,2660.36,2915.38
05MAR1990,2649.55,2904.42
06MAR1990,2676.8,2934.29
07MAR1990,2669.59,2926.39
08MAR1990,2696.17,2955.52
09MAR1990,2683.33,2942.91
12MAR1990,2686.71,2946.62
13MAR1990,2674.55,2933.28
14MAR1990,2687.84,2947.85
15MAR1990,2695.72,2956.5
16MAR1990,2741.22,3006.4
19MAR1990,2755.63,3022.2
20MAR1990,2738.74,3003.68
21MAR1990,2727.93,2991.82
22MAR1990,2695.72,2956.5
23MAR1990,2704.28,2965.89
26MAR1990,2707.66,2970.24
27MAR1990,2736.94,3002.36
28MAR1990,2743.69,3009.77
29MAR1990,2727.7,2992.23
30MAR1990,2707.21,2969.75
02APR1990,2700.45,2962.79
03APR1990,2736.71,3002.57
04APR1990,2719.37,2983.55
05APR1990,2721.17,2985.53
06APR1990,2717.12,2981.08
09APR1990,2722.07,2986.51
10APR1990,2731.08,2996.4
11APR1990,2729.73,2994.91
12APR1990,2751.8,3019.13
16APR1990,2763.06,3032.38
17APR1990,2765.77,3035.35
18APR1990,2732.88,2999.26
19APR1990,2711.94,2976.27
20APR1990,2695.95,2958.72
23APR1990,2666.67,2926.59
24APR1990,2654.5,2913.24
25APR1990,2666.44,2926.34
26APR1990,2676.58,2937.46
27APR1990,2645.05,2903.88
30APR1990,2656.76,2919.62
01MAY1990,2668.92,2934.53
02MAY1990,2689.64,2957.32
03MAY1990,2696.17,2965
04MAY1990,2710.36,2984.71
07MAY1990,2721.62,2997.11
08MAY1990,2733.56,3011.45
09MAY1990,2732.88,3011.5
10MAY1990,2738.51,3018.6
11MAY1990,2801.58,3089.64
14MAY1990,2821.53,3114.21
15MAY1990,2822.45,3115.23
16MAY1990,2819.68,3112.17
17MAY1990,2831.71,3125.45
18MAY1990,2819.91,3112.42
21MAY1990,2844.68,3142.25
22MAY1990,2852.23,3150.59
23MAY1990,2856.26,3155.05
24MAY1990,2855.55,3154.26
25MAY1990,2820.92,3118.08
29MAY1990,2870.49,3173.84
30MAY1990,2878.56,3182.94
31MAY1990,2876.66,3181.85
01JUN1990,2900.97,3208.73
04JUN1990,2935.19,3246.59
05JUN1990,2925,3235.31
06JUN1990,2911.65,3220.55
07JUN1990,2897.33,3204.71
08JUN1990,2862.38,3166.05
11JUN1990,2892.57,3200.65
12JUN1990,2933.42,3245.84
13JUN1990,2929.7,3241.73
14JUN1990,2928.22,3240.09
15JUN1990,2935.89,3248.58
18JUN1990,2882.18,3189.15
19JUN1990,2893.56,3201.75
20JUN1990,2895.3,3203.67
21JUN1990,2901.73,3210.79
22JUN1990,2857.18,3161.49
25JUN1990,2845.05,3148.79
26JUN1990,2842.33,3145.77
27JUN1990,2862.13,3167.69
28JUN1990,2878.71,3186.04
29JUN1990,2880.69,3188.74
02JUL1990,2899.26,3209.29
03JUL1990,2911.63,3222.99
05JUL1990,2879.21,3187.09
06JUL1990,2904.95,3215.59
09JUL1990,2914.11,3225.73
10JUL1990,2890.84,3199.97
11JUL1990,2932.67,3246.28
12JUL1990,2969.8,3287.38
13JUL1990,2980.2,3298.88
16JUL1990,2999.75,3321.52
17JUL1990,2999.75,3321.52
18JUL1990,2981.68,3301.52
19JUL1990,2993.81,3314.95
20JUL1990,2961.14,3278.77
23JUL1990,2904.7,3216.28
24JUL1990,2922.52,3236.01
25JUL1990,2930.94,3245.33
26JUL1990,2920.79,3234.66
27JUL1990,2898.51,3209.99
30JUL1990,2917.33,3232.59
31JUL1990,2905.2,3221.07
01AUG1990,2899.26,3214.48
02AUG1990,2864.6,3176.6
03AUG1990,2809.65,3117.27
06AUG1990,2716.34,3017.27
07AUG1990,2710.64,3012.26
08AUG1990,2734.9,3039.22
09AUG1990,2758.91,3066.79
10AUG1990,2716.58,3022.34
13AUG1990,2746.78,3057.5
14AUG1990,2747.77,3058.32
15AUG1990,2748.27,3059.15
16AUG1990,2681.44,2984.76
17AUG1990,2644.8,2943.98
20AUG1990,2656.44,2960.48
21AUG1990,2603.96,2903.08
22AUG1990,2560.15,2854.24
23AUG1990,2483.42,2768.69
24AUG1990,2532.92,2823.88
27AUG1990,2611.63,2911.83
28AUG1990,2614.85,2917.76
29AUG1990,2632.43,2937.37
30AUG1990,2593.32,2893.73
31AUG1990,2614.36,2917.21
04SEP1990,2613.37,2916.11
05SEP1990,2628.22,2932.68
06SEP1990,2596.29,2897.05
07SEP1990,2619.55,2923.01
10SEP1990,2615.59,2919.98
11SEP1990,2612.62,2916.67
12SEP1990,2625.74,2931.31
13SEP1990,2582.67,2883.23
14SEP1990,2564.11,2862.51
17SEP1990,2567.33,2866.1
18SEP1990,2571.29,2870.52
19SEP1990,2557.43,2855.04
20SEP1990,2518.32,2812.41
21SEP1990,2512.38,2805.77
24SEP1990,2452.97,2739.43
25SEP1990,2485.64,2775.92
26SEP1990,2459.65,2746.89
27SEP1990,2427.48,2711.68
28SEP1990,2452.48,2739.61
01OCT1990,2515.84,2810.91
02OCT1990,2505.2,2799.02
03OCT1990,2489.36,2781.32
04OCT1990,2516.83,2812.02
05OCT1990,2510.64,2805.1
08OCT1990,2523.76,2819.76
09OCT1990,2445.54,2732.37
10OCT1990,2407.92,2690.33
11OCT1990,2365.1,2642.49
12OCT1990,2398.02,2679.27
15OCT1990,2416.34,2700.85
16OCT1990,2381.19,2661.57
17OCT1990,2387.87,2669.04
18OCT1990,2452.72,2741.52
19OCT1990,2520.79,2817.61
22OCT1990,2516.09,2812.35
23OCT1990,2494.06,2787.73
24OCT1990,2504.21,2799.07
25OCT1990,2484.16,2776.66
26OCT1990,2436.14,2723.55
29OCT1990,2430.2,2717.79
30OCT1990,2448.02,2737.95
31OCT1990,2442.33,2731.58
01NOV1990,2454.95,2745.7
02NOV1990,2490.84,2785.84
05NOV1990,2502.23,2806.34
06NOV1990,2485.15,2788.89
07NOV1990,2440.84,2739.17
08NOV1990,2443.81,2745.67
09NOV1990,2488.61,2798.61
12NOV1990,2540.35,2856.79
13NOV1990,2535.4,2851.22
14NOV1990,2559.65,2878.5
15NOV1990,2545.05,2863.07
16NOV1990,2550.25,2871.49
19NOV1990,2565.35,2888.49
20NOV1990,2530.2,2848.92
21NOV1990,2539.36,2859.23
23NOV1990,2527.23,2845.57
26NOV1990,2533.17,2852.9
27NOV1990,2543.81,2867.13
28NOV1990,2535.15,2857.36
29NOV1990,2518.81,2838.95
30NOV1990,2559.65,2884.98
03DEC1990,2565.59,2894.07
04DEC1990,2579.7,2909.99
05DEC1990,2610.4,2944.61
06DEC1990,2602.48,2935.68
07DEC1990,2590.1,2921.72
10DEC1990,2596.78,2929.26
11DEC1990,2586.14,2918.21
12DEC1990,2622.28,2958.99
13DEC1990,2614.36,2950.05
14DEC1990,2593.81,2926.86
17DEC1990,2593.32,2926.31
18DEC1990,2626.73,2964.01
19DEC1990,2626.73,2964.01
20DEC1990,2629.46,2967.08
21DEC1990,2633.66,2971.83
24DEC1990,2621.29,2958.6
26DEC1990,2637.13,2976.48
27DEC1990,2625.5,2963.35
28DEC1990,2629.21,2968.06
31DEC1990,2633.66,2973.09
02JAN1991,2610.64,2947.1
03JAN1991,2573.51,2905.19
04JAN1991,2566.09,2896.8
07JAN1991,2522.77,2847.9
08JAN1991,2509.41,2832.81
09JAN1991,2470.3,2788.67
10JAN1991,2498.76,2820.8
11JAN1991,2501.49,2823.87
14JAN1991,2483.91,2805.14
15JAN1991,2490.59,2812.69
16JAN1991,2508.91,2833.38
17JAN1991,2623.51,2962.8
18JAN1991,2646.78,2989.08
21JAN1991,2629.21,2969.23
22JAN1991,2603.22,2939.88
23JAN1991,2619.06,2957.77
24JAN1991,2643.07,2984.89
25JAN1991,2659.41,3003.34
28JAN1991,2654.46,2999.62
29JAN1991,2662.62,3009.08
30JAN1991,2713.12,3067.97
31JAN1991,2736.39,3094.28
01FEB1991,2730.69,3087.84
04FEB1991,2772.28,3139.22
05FEB1991,2788.37,3161.49
06FEB1991,2830.94,3209.77
07FEB1991,2810.64,3186.75
08FEB1991,2830.69,3210.39
11FEB1991,2902.23,3294.1
12FEB1991,2874.75,3263.14
13FEB1991,2909.16,3302.19
14FEB1991,2877.23,3265.95
15FEB1991,2934.65,3333.89
19FEB1991,2932.18,3332.09
20FEB1991,2899.01,3294.4
21FEB1991,2891.83,3286.24
22FEB1991,2889.36,3284.55
25FEB1991,2887.87,3283.99
26FEB1991,2864.6,3257.53
27FEB1991,2889.11,3285.4
28FEB1991,2882.18,3278.66
01MAR1991,2909.9,3310.2
04MAR1991,2914.11,3316.25
05MAR1991,2972.52,3382.92
06MAR1991,2973.27,3383.76
07MAR1991,2963.37,3372.5
08MAR1991,2955.2,3364.17
11MAR1991,2939.36,3346.67
12MAR1991,2922.52,3327.51
13MAR1991,2955.2,3364.71
14MAR1991,2952.23,3361.32
15MAR1991,2948.27,3356.82
18MAR1991,2929.95,3335.96
19MAR1991,2867.82,3265.22
20MAR1991,2872.03,3270.01
21MAR1991,2855.45,3251.13
22MAR1991,2858.91,3255.82
25MAR1991,2865.84,3263.72
26MAR1991,2914.85,3319.53
27MAR1991,2917.57,3322.63
28MAR1991,2913.86,3318.4
01APR1991,2881.19,3281.71
02APR1991,2945.05,3354.44
03APR1991,2926.73,3333.58
04APR1991,2924.5,3331.04
05APR1991,2896.78,3299.47
08APR1991,2918.56,3324.28
09APR1991,2873.02,3272.4
10APR1991,2874.5,3274.09
11APR1991,2905.45,3309.33
12APR1991,2920.79,3326.81
15APR1991,2933.17,3342.04
16APR1991,2986.88,3403.24
17APR1991,3004.46,3423.27
18APR1991,2999.26,3417.35
19APR1991,2965.59,3378.99
22APR1991,2927.72,3335.84
23APR1991,2930.45,3338.94
24APR1991,2949.5,3360.66
25APR1991,2921.04,3328.22
26APR1991,2912.38,3318.96
29APR1991,2876.98,3280.3
30APR1991,2887.87,3295.61
01MAY1991,2930.2,3343.91
02MAY1991,2938.61,3353.51
03MAY1991,2938.86,3355.6
06MAY1991,2941.64,3361.97
07MAY1991,2917.49,3335.72
08MAY1991,2930.9,3351.06
09MAY1991,2971.15,3397.95
10MAY1991,2920.17,3340.45
13MAY1991,2924.42,3346.95
14MAY1991,2886.85,3303.96
15MAY1991,2865.38,3279.39
16MAY1991,2894.01,3312.15
17MAY1991,2886.63,3303.7
20MAY1991,2892.22,3313.49
21MAY1991,2906.08,3329.37
22MAY1991,2910.33,3334.24
23MAY1991,2900.04,3322.45
24MAY1991,2913.91,3339.37
28MAY1991,2958.86,3391.92
29MAY1991,2969.59,3404.41
30MAY1991,3000.45,3439.79
31MAY1991,3027.5,3471.87
03JUN1991,3035.33,3481.99
04JUN1991,3027.95,3473.53
05JUN1991,3005.37,3447.62
06JUN1991,2994.86,3435.56
07JUN1991,2976.74,3414.79
10JUN1991,2975.4,3413.74
11JUN1991,2985.91,3426.68
12JUN1991,2961.99,3399.23
13JUN1991,2965.12,3402.82
14JUN1991,3000.45,3443.37
17JUN1991,2993.96,3435.92
18JUN1991,2986.81,3428.72
19JUN1991,2955.5,3392.79
20JUN1991,2953.94,3390.99
21JUN1991,2965.56,3404.34
24JUN1991,2913.01,3344.68
25JUN1991,2910.11,3341.34
26JUN1991,2913.01,3344.68
27JUN1991,2934.93,3369.84
28JUN1991,2906.75,3337.96
01JUL1991,2958.41,3397.28
02JUL1991,2972.72,3413.71
03JUL1991,2934.7,3370.06
05JUL1991,2932.47,3367.49
08JUL1991,2961.99,3401.75
09JUL1991,2947.23,3384.8
10JUL1991,2944.77,3381.97
11JUL1991,2959.75,3399.18
12JUL1991,2980.77,3423.32
15JUL1991,2990.61,3435.65
16JUL1991,2983.9,3428.56
17JUL1991,2978.76,3422.65
18JUL1991,3016.32,3465.82
19JUL1991,3016.32,3465.82
22JUL1991,3012.97,3461.96
23JUL1991,2983.23,3427.79
24JUL1991,2966.23,3408.26
25JUL1991,2980.1,3424.19
26JUL1991,2972.5,3416.01
29JUL1991,2985.24,3431.48
30JUL1991,3016.32,3467.21
31JUL1991,3024.82,3476.98
01AUG1991,3017.67,3468.75
02AUG1991,3006.26,3457.29
05AUG1991,2989.04,3438.2
06AUG1991,3027.28,3487.16
07AUG1991,3026.61,3487.77
08AUG1991,3013.86,3473.08
09AUG1991,2996.2,3454.41
12AUG1991,3001.34,3461.99
13AUG1991,3008.72,3470.5
14AUG1991,3005.37,3466.63
15AUG1991,2998.43,3458.64
16AUG1991,2968.02,3423.56
19AUG1991,2898.03,3346.15
20AUG1991,2913.69,3364.22
21AUG1991,3001.79,3465.95
22AUG1991,3007.38,3472.41
23AUG1991,3040.25,3510.36
26AUG1991,3039.36,3510.36
27AUG1991,3026.16,3496.15
28AUG1991,3055.23,3529.93
29AUG1991,3049.64,3523.47
30AUG1991,3043.6,3517.79
03SEP1991,3017.67,3487.81
04SEP1991,3008.5,3477.22
05SEP1991,3008.5,3477.22
06SEP1991,3011.63,3480.84
09SEP1991,3007.16,3476.84
10SEP1991,2982.56,3449.48
11SEP1991,2987.03,3454.65
12SEP1991,3007.83,3478.71
13SEP1991,2985.69,3453.1
16SEP1991,3015.21,3487.24
17SEP1991,3013.19,3485.94
18SEP1991,3017.89,3491.37
19SEP1991,3024.37,3498.87
20SEP1991,3019.23,3493.98
23SEP1991,3010.51,3483.88
24SEP1991,3029.07,3505.36
25SEP1991,3021.02,3496.05
26SEP1991,3017.22,3491.65
27SEP1991,3006.04,3478.71
30SEP1991,3016.77,3491.65
01OCT1991,3018.34,3493.46
02OCT1991,3012.52,3486.73
03OCT1991,2984.79,3454.64
04OCT1991,2961.76,3427.98
07OCT1991,2942.75,3406.34
08OCT1991,2963.77,3430.67
09OCT1991,2946.33,3410.48
10OCT1991,2976.52,3445.43
11OCT1991,2983.68,3454.75
14OCT1991,3019.45,3496.17
15OCT1991,3041.37,3522.17
16OCT1991,3061.72,3545.74
17OCT1991,3053,3535.64
18OCT1991,3077.15,3563.61
21OCT1991,3060.38,3544.19
22OCT1991,3039.8,3520.36
23OCT1991,3040.92,3521.66
24OCT1991,3016.32,3493.17
25OCT1991,3004.92,3479.96
28OCT1991,3045.62,3528.5
29OCT1991,3061.94,3547.41
30OCT1991,3071.78,3558.81
31OCT1991,3069.1,3555.7
01NOV1991,3056.35,3540.94
04NOV1991,3045.62,3533.38
05NOV1991,3031.31,3520.59
06NOV1991,3038.46,3528.91
07NOV1991,3054.11,3547.92
08NOV1991,3045.62,3540.17
11NOV1991,3042.26,3536.27
12NOV1991,3054.11,3550.04
13NOV1991,3065.3,3563.04
14NOV1991,3063.51,3560.96
15NOV1991,2943.2,3421.12
18NOV1991,2972.72,3458.9
19NOV1991,2931.57,3411.02
20NOV1991,2930.01,3409.2
21NOV1991,2932.69,3412.33
22NOV1991,2902.73,3378.99
25NOV1991,2902.06,3379.25
26NOV1991,2916.14,3395.65
27NOV1991,2900.04,3377.1
29NOV1991,2894.68,3370.85
02DEC1991,2935.38,3419.57
03DEC1991,2929.56,3413.94
04DEC1991,2911.67,3393.09
05DEC1991,2889.09,3366.77
06DEC1991,2886.4,3363.65
09DEC1991,2871.65,3346.45
10DEC1991,2863.82,3338.42
11DEC1991,2865.38,3340.25
12DEC1991,2895.13,3374.91
13DEC1991,2914.36,3397.33
16DEC1991,2919.05,3402.81
17DEC1991,2902.28,3384.39
18DEC1991,2908.09,3391.17
19DEC1991,2914.36,3398.47
20DEC1991,2934.48,3421.94
23DEC1991,3022.58,3524.67
24DEC1991,3050.98,3558.49
26DEC1991,3082.96,3595.78
27DEC1991,3101.52,3617.95
30DEC1991,3163.91,3690.73
31DEC1991,3168.83,3696.47
02JAN1992,3172.41,3700.64
03JAN1992,3201.48,3734.55
06JAN1992,3200.13,3733.35
07JAN1992,3204.83,3738.83
08JAN1992,3203.94,3737.79
09JAN1992,3209.53,3744.31
10JAN1992,3199.46,3732.57
13JAN1992,3185.6,3716.4
14JAN1992,3246.2,3787.41
15JAN1992,3258.5,3801.76
16JAN1992,3249.55,3791.32
17JAN1992,3264.98,3810.38
20JAN1992,3254.02,3797.59
21JAN1992,3223.39,3761.84
22JAN1992,3255.81,3799.68
23JAN1992,3226.74,3765.75
24JAN1992,3232.78,3772.8
27JAN1992,3240.61,3781.93
28JAN1992,3272.14,3819.3
29JAN1992,3224.96,3765.87
30JAN1992,3244.86,3789.11
31JAN1992,3223.39,3764.04
03FEB1992,3234.12,3777.79
04FEB1992,3272.81,3825.26
05FEB1992,3257.6,3808.88
06FEB1992,3255.59,3809.06
07FEB1992,3225.4,3774.57
10FEB1992,3245.08,3799.01
11FEB1992,3251.57,3806.81
12FEB1992,3276.83,3836.39
13FEB1992,3246.65,3801.05
14FEB1992,3245.97,3803.34
18FEB1992,3224.73,3778.45
19FEB1992,3230.32,3785
20FEB1992,3280.63,3843.95
21FEB1992,3280.19,3843.43
24FEB1992,3282.42,3848.25
25FEB1992,3257.83,3820.65
26FEB1992,3283.32,3850.55
27FEB1992,3269.45,3834.29
28FEB1992,3267.67,3832.19
02MAR1992,3275.27,3842.56
03MAR1992,3290.25,3861.29
04MAR1992,3268.56,3835.84
05MAR1992,3241.5,3804.09
06MAR1992,3221.6,3781.83
09MAR1992,3215.12,3774.8
10MAR1992,3230.99,3793.44
11MAR1992,3208.63,3767.19
12MAR1992,3208.63,3767.19
13MAR1992,3235.91,3799.22
16MAR1992,3236.36,3799.74
17MAR1992,3256.04,3824
18MAR1992,3254.25,3821.9
19MAR1992,3261.4,3830.3
20MAR1992,3276.39,3847.9
23MAR1992,3272.14,3842.91
24MAR1992,3260.96,3829.77
25MAR1992,3259.39,3827.94
26MAR1992,3267.67,3838.35
27MAR1992,3231.44,3795.8
30MAR1992,3235.24,3800.79
31MAR1992,3235.47,3801.05
01APR1992,3249.33,3817.34
02APR1992,3234.12,3799.47
03APR1992,3249.11,3817.08
06APR1992,3275.49,3848.52
07APR1992,3213.55,3775.74
08APR1992,3181.35,3737.91
09APR1992,3224.96,3789.14
10APR1992,3255.37,3824.87
13APR1992,3269.9,3842.27
14APR1992,3306.13,3884.83
15APR1992,3353.76,3940.8
16APR1992,3366.5,3955.78
20APR1992,3336.31,3921.45
21APR1992,3343.25,3929.6
22APR1992,3338.77,3924.34
23APR1992,3348.61,3935.91
24APR1992,3324.46,3907.52
27APR1992,3304.56,3885.55
28APR1992,3307.92,3891.18
29APR1992,3333.18,3920.9
30APR1992,3359.12,3951.42
01MAY1992,3336.09,3924.32
04MAY1992,3378.13,3974.16
05MAY1992,3359.35,3954.31
06MAY1992,3369.41,3966.16
07MAY1992,3363.37,3963.11
08MAY1992,3369.41,3970.23
11MAY1992,3397.58,4004.89
12MAY1992,3385.12,3990.41
13MAY1992,3391.98,4001.69
14MAY1992,3368.88,3971.8
15MAY1992,3353.09,3956.35
18MAY1992,3376.03,3986.06
19MAY1992,3397.99,4011.99
20MAY1992,3393.84,4005.13
21MAY1992,3378.71,3989.23
22MAY1992,3386.77,3999.89
26MAY1992,3364.21,3974.24
27MAY1992,3370.44,3981.83
28MAY1992,3398.43,4014.91
29MAY1992,3396.88,4013.07
01JUN1992,3413.21,4033.35
02JUN1992,3396.1,4015.03
03JUN1992,3406.99,4027.91
04JUN1992,3399.73,4019.32
05JUN1992,3398.69,4018.1
08JUN1992,3404.13,4022.8
09JUN1992,3369.92,3983.98
10JUN1992,3343.22,3952.41
11JUN1992,3351.51,3962.22
12JUN1992,3354.36,3965.59
15JUN1992,3354.9,3966.22
16JUN1992,3329.49,3937.55
17JUN1992,3287.76,3888.2
18JUN1992,3274.12,3872.07
19JUN1992,3285.35,3885.35
22JUN1992,3280.8,3879.98
23JUN1992,3285.62,3885.67
24JUN1992,3290.7,3892.52
25JUN1992,3284.01,3884.61
26JUN1992,3282.41,3883.34
29JUN1992,3319.86,3927.65
30JUN1992,3318.52,3926.06
01JUL1992,3354.1,3968.15
02JUL1992,3330.29,3939.99
06JUL1992,3339.2,3950.67
07JUL1992,3295.17,3898.57
08JUL1992,3293.28,3896.33
09JUL1992,3324.08,3932.77
10JUL1992,3330.56,3940.44
13JUL1992,3337.31,3948.43
14JUL1992,3358.39,3973.75
15JUL1992,3345.42,3958.41
16JUL1992,3361.63,3977.59
17JUL1992,3331.64,3942.1
20JUL1992,3303,3908.92
21JUL1992,3308.41,3915.31
22JUL1992,3277.61,3878.86
23JUL1992,3290.04,3893.57
24JUL1992,3285.71,3888.45
27JUL1992,3282.2,3884.3
28JUL1992,3334.07,3946.41
29JUL1992,3379.19,4001.89
30JUL1992,3391.89,4016.93
31JUL1992,3393.78,4019.17
03AUG1992,3395.4,4022.57
04AUG1992,3384.32,4012.04
05AUG1992,3365.14,3989.3
06AUG1992,3340.56,3963.23
07AUG1992,3332.18,3955.14
10AUG1992,3337.58,3963.33
11AUG1992,3331.1,3955.63
12AUG1992,3320.83,3943.69
13AUG1992,3313.27,3934.71
14AUG1992,3328.94,3954.35
17AUG1992,3324.89,3954.47
18AUG1992,3329.48,3959.93
19AUG1992,3307.06,3933.26
20AUG1992,3304.89,3930.69
21AUG1992,3254.1,3870.28
24AUG1992,3228.17,3839.43
25AUG1992,3232.22,3845.8
26AUG1992,3246.81,3864.45
27AUG1992,3254.64,3873.77
28AUG1992,3267.61,3889.21
31AUG1992,3257.35,3877.63
01SEP1992,3266.26,3888.24
02SEP1992,3290.31,3916.87
03SEP1992,3292.2,3919.12
04SEP1992,3281.93,3906.9
08SEP1992,3260.59,3881.49
09SEP1992,3271.39,3896.4
10SEP1992,3305.16,3936.62
11SEP1992,3305.7,3937.26
14SEP1992,3376.22,4021.24
15SEP1992,3327.32,3964.39
16SEP1992,3319.21,3954.73
17SEP1992,3315.7,3950.54
18SEP1992,3327.05,3964.06
21SEP1992,3320.83,3958.18
22SEP1992,3280.85,3910.52
23SEP1992,3278.69,3907.94
24SEP1992,3287.87,3919.74
25SEP1992,3250.32,3874.97
28SEP1992,3276.26,3906.54
29SEP1992,3266.8,3895.27
30SEP1992,3271.66,3901.07
01OCT1992,3254.37,3880.45
02OCT1992,3200.61,3816.35
05OCT1992,3179,3790.71
06OCT1992,3178.19,3789.74
07OCT1992,3152.25,3758.82
08OCT1992,3176.03,3787.17
09OCT1992,3136.58,3740.13
12OCT1992,3174.41,3785.23
13OCT1992,3201.42,3817.45
14OCT1992,3195.48,3810.36
15OCT1992,3174.68,3785.56
16OCT1992,3174.41,3785.23
19OCT1992,3188.45,3802.7
20OCT1992,3186.02,3800.18
21OCT1992,3187.1,3801.47
22OCT1992,3200.88,3817.91
23OCT1992,3207.64,3825.96
